IDHidrometro,hid_imo_cod_inscricao,CVProcessado,QtdMedicoes,QtdOcorrencias,hid_imo_qtd_pontos_utilizacao,variacaoTendencia,vidaHidrometro,vidaInstalacao,predicao,proba_0,ESM_SEQ_ESPECIFICACAO_MEDIDOR,MED_NUM_VOLUME_CALCULADO,MED_NUM_VOLUME_MEDIDO,imo_bsk_imovel,geo_set_num_setor,geo_lge_dsc_localidade_prax,geo_lge_dsc_distrito_prax,geo_lge_dsc_municipio_prax,geo_uad_sgl_unidade_negocio,pim_dsc_padrao_imovel,sii_nom_situacao_imovel,sla_nom_situacao_lig_agua,provavel_mudanca
A12F144355,5890128,0.23805334,13,0,12,0.49438202,7,7,0,0.615,11,13.0,13.0,5890128,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F144722,6577423,0.16671003,13,0,1,0.1,7,7,0,0.615,11,13.0,13.0,6577423,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,VAGO,EM USO,1,1
A11N322247,14392488,0.45931327,13,0,5,1.5882353,8,8,0,0.638,11,9.0,9.0,14392488,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F035951,7183682,0.12011596,13,0,5,-0.028301887,7,7,0,0.6187,11,13.0,13.0,7183682,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F037315,6251730,0.12830006,13,0,1,0.13970588,7,7,0,0.6167,11,19.0,19.0,6251730,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F036473,6302025,0.7206107,13,0,6,0.6969697,7,7,0,0.6147,11,10.0,10.0,6302025,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F037264,10306609,0.2783151,13,0,8,-0.12371134,7,7,0,0.625,11,10.0,10.0,10306609,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F097680,6297072,0.070225716,13,0,5,0.07526882,7,7,0,0.5728,11,13.0,13.0,6297072,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F097701,5075912,0.111517824,13,0,4,-0.10958904,7,7,0,0.637,11,9.0,9.0,5075912,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F097811,6302149,0.14971945,13,0,3,0.01980198,7,7,0,0.618,11,13.0,13.0,6302149,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F097947,8375089,0.19742543,13,1,6,-0.09848485,7,7,0,0.6235,11,17.0,17.0,8375089,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F098873,6309925,0.40079486,13,0,6,-0.35971224,7,7,0,0.6084,11,10.0,10.0,6309925,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F181010,6332471,0.10595401,13,0,9,-0.033898305,7,7,0,0.6274,11,15.0,15.0,6332471,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F182527,6639496,0.14322269,13,0,10,0.2753623,7,7,0,0.647,11,19.0,19.0,6639496,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F098786,10159444,0.12373298,13,0,5,-0.11627907,7,7,0,0.6187,11,20.0,20.0,10159444,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F098945,6303773,0.11669281,13,0,6,0.10294118,7,7,0,0.6284,11,9.0,9.0,6303773,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F097807,5649552,0.17984842,13,1,4,0.20618556,7,7,0,0.6333,11,13.0,13.0,5649552,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F097809,6301827,0.11446194,13,0,4,0.054054055,7,7,0,0.622,11,10.0,10.0,6301827,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F143800,6662498,0.13253777,13,0,7,0.2020202,7,7,0,0.5796,11,13.0,13.0,6662498,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F144009,6255647,0.23398405,13,0,5,0.5254237,7,7,0,0.63,11,10.0,10.0,6255647,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F144088,6330398,1.0493929,13,0,2,-0.7925532,7,7,0,0.5977,11,9.0,9.0,6330398,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F144694,10305904,0.13310479,13,0,4,0.13861386,7,7,0,0.624,11,13.0,13.0,10305904,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F143998,6736394,0.19731267,13,0,7,-0.28181818,7,7,0,0.5703,11,13.0,13.0,6736394,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F144042,5883547,0.14891523,13,0,7,-0.16083916,7,7,0,0.6323,11,15.0,15.0,5883547,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F144311,5049733,0.1244575,13,0,6,0.03125,7,7,0,0.615,11,13.0,13.0,5049733,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F222258,7123450,0.44381267,13,12,5,-0.375,7,7,0,0.565,11,9.0,9.0,7123450,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F222693,6803164,0.13956225,13,0,1,0.14678898,7,7,0,0.6074,11,15.0,15.0,6803164,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F222724,6774903,0.16540797,13,0,5,-0.10666667,7,6,0,0.621,11,9.0,9.0,6774903,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F223084,6673031,0.0992747,13,0,5,0.088495575,7,7,0,0.623,11,14.0,14.0,6673031,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F144118,7349785,0.120685354,13,1,5,-0.050847456,7,7,0,0.623,11,15.0,15.0,7349785,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F144458,6349315,0.18806572,13,0,4,0.21538462,7,7,0,0.647,11,9.0,9.0,6349315,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F145031,6295894,0.1477685,13,0,3,0.0882353,7,7,0,0.6187,11,9.0,9.0,6295894,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F144784,6530150,0.18042196,13,0,3,-0.024793388,7,7,0,0.624,11,15.0,15.0,6530150,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F145025,2696754,0.09605842,13,0,6,0.02255639,7,7,0,0.615,11,17.0,17.0,2696754,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F144782,5886465,0.19835685,13,0,8,-0.28947368,7,7,0,0.642,11,14.0,14.0,5886465,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F149981,9083308,0.21947448,13,0,5,-0.24509804,7,6,0,0.608,11,10.0,10.0,9083308,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F237435,6548440,0.2740893,13,0,5,-0.36942676,7,7,0,0.615,11,14.0,14.0,6548440,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F237599,6538967,0.33984682,13,0,3,-0.30487806,7,6,0,0.587,11,9.0,8.0,6538967,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F143773,7889348,0.30276504,13,0,6,-0.4329897,7,6,0,0.624,11,10.0,10.0,7889348,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F144048,6349536,0.21594231,13,0,3,-0.12790698,7,7,0,0.6074,11,10.0,10.0,6349536,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F181186,3071987,0.14481154,13,0,5,-0.19480519,7,7,0,0.625,11,9.0,9.0,3071987,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F181094,3071049,0.27867848,13,1,10,-0.16981132,7,5,0,0.571,11,19.0,19.0,3071049,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F181422,5070163,0.07790329,13,0,1,0.027027028,7,7,0,0.6035,11,15.0,15.0,5070163,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F238526,3074269,0.08810905,13,0,7,-0.11818182,7,7,0,0.6206,11,13.0,13.0,3074269,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F238838,7851235,0.45943093,13,1,4,-0.48192772,7,7,0,0.6133,11,10.0,10.0,7851235,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F238840,7851243,0.16812456,13,0,4,-0.119266056,7,7,0,0.6333,11,14.0,14.0,7851243,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F238875,6294774,0.2985493,13,0,6,0.44827586,7,7,0,0.636,11,9.0,9.0,6294774,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F181460,6531415,0.24427603,13,0,1,0.21666667,7,7,0,0.623,11,9.0,9.0,6531415,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F181491,788112,0.2610925,13,0,5,0.7222222,7,7,0,0.624,11,10.0,10.0,788112,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F181946,761842,0.09934797,13,0,5,0.042735044,7,6,0,0.6133,11,15.0,15.0,761842,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F182535,5462568,0.09519319,13,0,2,-0.16049382,7,7,0,0.627,11,19.0,19.0,5462568,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F272557,7946554,0.08970497,13,0,5,-0.018018018,7,6,0,0.605,11,13.0,13.0,7946554,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F272793,7897693,0.13380991,13,0,5,0.2857143,7,6,0,0.646,11,9.0,9.0,7897693,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F181026,6534872,0.16521159,13,0,12,0.027777778,7,7,0,0.6133,11,10.0,10.0,6534872,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F181180,7355440,0.090138786,13,1,5,0.05154639,7,7,0,0.624,11,13.0,13.0,7355440,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F181319,6341578,0.17767687,13,0,1,-0.31292516,7,7,0,0.6133,11,15.0,15.0,6341578,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F181326,4076427,0.832126,13,0,5,-0.8888889,7,7,0,0.597,11,9.0,9.0,4076427,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F222128,6629806,0.11111111,13,0,5,0.14925373,7,7,0,0.628,11,18.0,18.0,6629806,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F222453,2452294,0.3653599,13,0,7,0.23728813,7,7,0,0.631,11,9.0,9.0,2452294,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F223264,8395985,1.5847424,13,0,3,-0.6969697,7,7,0,0.5596,11,10.0,10.0,8395985,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223559,8396884,0.2343524,13,0,6,-0.22988506,7,7,0,0.617,11,10.0,10.0,8396884,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F223987,7744056,0.21059728,13,0,8,-0.16666667,7,7,0,0.623,11,15.0,15.0,7744056,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F223219,4074297,0.37958556,13,0,8,-0.38297874,7,7,0,0.6255,11,9.0,9.0,4074297,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F222201,841722,0.45230532,13,1,4,0.6164383,7,7,0,0.6343,11,15.0,15.0,841722,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223653,2696657,0.15930258,13,0,6,0.32352942,7,7,0,0.647,11,10.0,10.0,2696657,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223875,6583270,0.35371527,13,0,8,-0.4921875,7,7,0,0.6304,11,9.0,9.0,6583270,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F223907,3080366,0.18981262,13,0,7,0.033613447,7,7,0,0.6094,11,14.0,14.0,3080366,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F222106,6733140,0.7134339,13,3,4,2.08,7,6,0,0.638,11,9.0,9.0,6733140,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F222200,1821997,0.12713385,13,0,3,-0.04310345,7,7,0,0.6235,11,15.0,15.0,1821997,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F222762,6349226,0.13892207,13,0,1,0.22352941,7,7,0,0.633,11,13.0,13.0,6349226,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223873,6801854,0.111517824,13,0,5,-0.119266056,7,7,0,0.629,11,13.0,13.0,6801854,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223260,8395888,0.2956173,13,4,3,0.2542373,7,7,0,0.6606,11,9.0,9.0,8395888,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223388,6567797,0.124518156,13,0,5,-0.12328767,7,7,0,0.5605,11,9.0,9.0,6567797,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223950,6678513,0.10365231,13,0,7,0.0,7,7,0,0.5864,11,9.0,9.0,6678513,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F222829,2338424,0.12654905,13,0,8,-0.07317073,7,7,0,0.635,11,10.0,10.0,2338424,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F222867,6531709,0.37706822,13,0,3,0.754717,7,7,0,0.632,11,9.0,9.0,6531709,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F222978,6546340,0.49122554,13,0,5,1.3148148,7,7,0,0.6245,11,14.0,14.0,6546340,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223086,6560539,0.12846816,13,0,1,0.0862069,7,7,0,0.6074,11,15.0,15.0,6560539,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223441,2483734,0.73996717,13,2,1,16.0,7,7,0,0.6733,11,10.0,10.0,2483734,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223898,10042032,0.547403,13,2,5,0.39583334,7,7,0,0.645,11,9.0,9.0,10042032,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F288027,6227414,0.17780888,13,0,5,0.14925373,7,7,0,0.6294,11,9.0,9.0,6227414,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F288124,5892112,0.25198504,13,0,8,-0.4375,7,6,0,0.6416,11,15.0,15.0,5892112,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F222294,6690335,0.14960922,13,0,6,-0.029411765,7,7,0,0.612,11,9.0,9.0,6690335,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F222833,3075036,0.07709904,13,0,6,-0.032051284,7,7,0,0.6206,11,20.0,20.0,3075036,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F223391,6553672,0.29154179,13,0,4,-0.1509434,7,7,0,0.614,11,13.0,13.0,6553672,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F223393,8108790,0.09149004,13,0,7,0.08256881,7,7,0,0.604,11,15.0,15.0,8108790,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F223597,6570976,0.60935557,13,0,5,5.6923075,7,7,0,0.615,11,10.0,10.0,6570976,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F238442,6792065,0.44633064,13,0,5,-0.6376812,7,7,0,0.6016,11,15.0,15.0,6792065,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F237430,6719503,0.3673331,13,0,2,0.053333335,7,7,0,0.6167,11,9.0,9.0,6719503,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F238420,5030978,0.5897165,13,0,8,-0.010526316,7,6,0,0.605,11,10.0,10.0,5030978,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F238675,10148957,0.82351834,13,0,8,-0.44247788,7,7,0,0.6196,11,13.0,13.0,10148957,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F237864,4216652,0.106472634,13,0,19,0.10714286,7,7,0,0.612,11,15.0,15.0,4216652,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F238093,14410052,0.7517951,13,1,3,0.19642857,7,6,0,0.618,11,10.0,10.0,14410052,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F238671,6962149,0.24832775,13,0,6,0.4918033,7,7,0,0.623,11,10.0,10.0,6962149,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F238672,6961886,0.11811144,13,1,3,0.06944445,7,7,0,0.6235,11,19.0,19.0,6961886,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F288638,4216725,0.22230557,13,0,9,0.56363636,7,7,0,0.6123,11,10.0,10.0,4216725,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F237220,5034426,0.5224348,13,0,2,-0.48181817,7,7,0,0.6235,11,10.0,10.0,5034426,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F237507,5220513,0.15883042,13,0,3,0.37815127,7,7,0,0.635,11,18.0,18.0,5220513,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F238077,5027160,0.20156719,13,0,1,0.44444445,7,6,0,0.621,11,10.0,10.0,5027160,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F238387,5873630,0.09898956,13,0,3,-0.05952381,7,7,0,0.6323,11,10.0,10.0,5873630,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F237503,7001363,0.21412694,13,0,5,-0.27131784,7,7,0,0.6133,11,14.0,14.0,7001363,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F238677,6962416,0.17457859,13,1,3,0.27173913,7,7,0,0.6587,11,14.0,14.0,6962416,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F239066,7357281,0.07709904,13,0,3,0.019736841,7,7,0,0.614,11,20.0,20.0,7357281,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F272701,10363831,0.1273861,13,0,11,0.071428575,7,6,0,0.6245,11,13.0,13.0,10363831,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F273270,7917570,0.077857256,13,0,5,0.08955224,7,6,0,0.614,11,9.0,9.0,7917570,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F272197,750670,0.18812098,13,0,5,-0.15238096,7,6,0,0.6274,11,13.0,13.0,750670,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F272446,7942800,0.17990205,13,0,1,-0.04225352,7,6,0,0.6025,11,9.0,9.0,7942800,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F273356,7861400,0.32376823,13,0,4,0.10576923,7,6,0,0.616,11,14.0,14.0,7861400,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F273859,7806523,0.15984805,13,0,7,0.38333333,7,6,0,0.6235,11,10.0,10.0,7806523,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A12F287542,7001118,0.26868597,13,0,8,-0.1640625,7,7,0,0.6284,11,15.0,15.0,7001118,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F287991,14059878,0.5556125,13,0,10,0.13157895,7,7,0,0.639,11,9.0,9.0,14059878,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F288478,6961533,0.12628965,13,0,3,0.11940298,7,6,0,0.6333,11,9.0,9.0,6961533,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F287575,7808690,0.10331758,13,0,5,0.093023255,7,6,0,0.608,11,17.0,17.0,7808690,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F287596,7814267,0.3866883,13,0,8,0.9512195,7,6,0,0.638,11,9.0,9.0,7814267,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F288946,6315577,0.10305086,13,0,1,-0.11504425,7,6,0,0.604,11,13.0,13.0,6315577,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F296030,8381801,0.17709461,13,0,1,-0.05172414,7,6,0,0.6094,11,15.0,15.0,8381801,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F296489,9070664,0.4219654,13,1,5,-0.025641026,7,6,0,0.5874,11,9.0,9.0,9070664,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F296509,3127966,0.14285715,13,0,10,-0.08547009,7,6,0,0.64,11,14.0,14.0,3127966,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F295920,5479460,0.30352592,13,0,6,-0.24242425,7,6,0,0.6064,11,13.0,13.0,5479460,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F287456,7001339,0.13755502,13,0,5,-0.15068494,7,7,0,0.626,11,18.0,18.0,7001339,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F287556,7768842,0.2347721,13,0,1,-0.375,7,7,0,0.599,11,15.0,15.0,7768842,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F287579,10780718,0.23961537,13,0,5,0.25641027,7,6,0,0.643,11,18.0,18.0,10780718,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F288298,10442901,0.110205844,13,0,3,0.01,7,6,0,0.615,11,13.0,13.0,10442901,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F355717,7946350,0.16040313,13,0,4,0.11827957,7,6,0,0.6274,11,13.0,13.0,7946350,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F296346,6686923,0.16259,13,0,6,-0.11827957,7,6,0,0.615,11,10.0,10.0,6686923,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F295892,7701233,0.21831813,13,0,6,0.050632913,7,6,0,0.5913,11,10.0,10.0,7701233,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F296508,5220734,0.3242108,13,0,5,-0.4848485,7,6,0,0.6196,11,9.0,9.0,5220734,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F295554,8999007,0.2507858,13,0,4,-0.41304347,7,6,0,0.6235,11,9.0,9.0,8999007,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F295700,10219463,0.092473775,13,0,4,0.101265825,7,6,0,0.625,11,10.0,10.0,10219463,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F295927,3834514,0.16513741,13,0,8,0.2535211,7,6,0,0.6455,11,10.0,10.0,3834514,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A12F287971,7847327,0.5891171,13,0,3,-0.7589286,7,7,0,0.589,11,17.0,17.0,7847327,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F288639,6962599,0.5768031,13,0,3,-0.45833334,7,7,0,0.6064,11,10.0,10.0,6962599,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F288641,7001223,0.11919178,13,0,3,0.13043478,7,7,0,0.6353,11,10.0,10.0,7001223,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F296245,9108912,0.5550303,13,0,6,0.28125,7,6,0,0.644,11,10.0,10.0,9108912,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A12F366040,3082164,0.55366045,13,0,8,0.3472222,7,6,0,0.643,11,15.0,15.0,3082164,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A12F366362,9076271,0.17911501,13,0,3,0.093333334,7,6,0,0.614,11,10.0,10.0,9076271,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
