2381354.0,6,3.0,51,3.0,45.0,C                              
5987431.0,2,3.0,18,7.0,45.0,C                              
5797799.0,5,3.0,90,2.0,45.0,C                              
19356323.0,8,2.0,138,3.0,138.0,C                              
3924556.0,4,4.0,50,3.0,48.0,C                              
3112985.0,8,2.0,200,3.0,45.0,C                              
1334840.0,10,2.0,40,3.0,117.0,C                              
1388657.0,9,3.0,100,3.0,117.0,C                              
12959839.0,6,2.0,47,3.0,48.0,C                              
7383029.0,2,4.0,50,2.0,51.0,C                              
5689406.0,5,3.0,66,2.0,48.0,C                              
691780.0,1,4.0,0,6.0,117.0,C                              
6973655.0,5,3.0,60,2.0,51.0,C                              
10264760.0,3,4.0,32,3.0,48.0,C                              
10647945.0,5,1.0,80,3.0,48.0,C                              
2155486.0,3,4.0,30,2.0,48.0,C                              
7312202.0,1,3.0,90,3.0,48.0,C                              
59409037.0,1,3.0,84,3.0,473.0,C                              
18452531.0,3,2.0,130,3.0,473.0,C                              
5448980.0,9,2.0,108,3.0,117.0,C                              
242799.0,315,1.0,100,3.0,45.0,C                              
65230833.0,8,3.0,55,2.0,473.0,C                              
10254730.0,5,2.0,72,3.0,51.0,C                              
434230.0,4,1.0,0,6.0,45.0,C                              
10433317.0,23,2.0,0,6.0,45.0,C                              
3676722.0,5,3.0,68,2.0,48.0,C                              
7100191.0,4,2.0,50,3.0,48.0,C                              
1913522.0,1,4.0,48,2.0,117.0,C                              
9994700.0,5,4.0,44,2.0,51.0,C                              
6354947.0,1,4.0,30,2.0,45.0,C                              
10733736.0,8,3.0,90,3.0,48.0,C                              
9119256.0,3,3.0,52,2.0,117.0,C                              
10452893.0,3,3.0,0,6.0,48.0,C                              
8919356.0,2,4.0,50,2.0,48.0,C                              
13222791.0,4,3.0,55,3.0,48.0,C                              
90265416.0,1,4.0,0,6.0,473.0,C                              
3666905.0,7,2.0,50,3.0,117.0,C                              
1766570.0,5,1.0,70,3.0,48.0,C                              
5000793.0,18,2.0,0,6.0,45.0,C                              
8076634.0,5,1.0,54,3.0,48.0,C                              
10514295.0,4,3.0,0,6.0,45.0,C                              
4051297.0,8,3.0,0,6.0,45.0,C                              
6840841.0,6,3.0,55,2.0,48.0,C                              
1308920.0,5,1.0,68,3.0,117.0,C                              
5423171.0,5,3.0,0,6.0,45.0,C                              
12035360.0,8,3.0,60,2.0,51.0,C                              
14482827.0,3,4.0,42,3.0,117.0,C                              
1645994.0,4,1.0,64,3.0,117.0,C                              
2566826.0,3,4.0,45,2.0,51.0,C                              
10231609.0,4,4.0,45,3.0,48.0,C                              
517801.0,1,4.0,36,3.0,117.0,C                              
601047.0,10,3.0,99,3.0,117.0,C                              
2285134.0,5,4.0,45,3.0,48.0,C                              
3048900.0,5,3.0,60,2.0,45.0,C                              
8322511.0,6,3.0,0,6.0,51.0,C                              
9833234.0,5,4.0,50,2.0,51.0,C                              
8226130.0,3,3.0,52,2.0,51.0,C                              
3871894.0,1,3.0,60,2.0,48.0,C                              
7294638.0,4,3.0,60,2.0,51.0,C                              
5344514.0,3,3.0,60,2.0,51.0,C                              
2597985.0,4,4.0,40,2.0,45.0,C                              
368156.0,1,3.0,51,3.0,45.0,C                              
10530843.0,6,3.0,0,6.0,51.0,C                              
33732710.0,5,3.0,58,3.0,158.0,C                              
6076386.0,4,4.0,30,2.0,51.0,C                              
2367378.0,5,4.0,30,2.0,45.0,C                              
12133582.0,2,1.0,26,3.0,45.0,C                              
5636540.0,5,4.0,40,2.0,48.0,C                              
2804433.0,3,4.0,35,3.0,48.0,C                              
55629857.0,18,2.0,145,3.0,128.0,C                              
7111169.0,8,3.0,60,2.0,51.0,C                              
6848435.0,4,3.0,70,2.0,48.0,C                              
7850026.0,5,4.0,50,2.0,51.0,C                              
8188173.0,5,4.0,50,27.0,51.0,C                              
8535108.0,4,3.0,0,6.0,48.0,C                              
10647198.0,5,3.0,80,2.0,48.0,C                              
8774889.0,5,4.0,50,3.0,48.0,C                              
1068113.0,3,3.0,0,6.0,48.0,C                              
4555350.0,8,3.0,80,2.0,51.0,C                              
894931.0,6,3.0,58,2.0,48.0,C                              
14854309.0,5,3.0,62,3.0,48.0,C                              
6386733.0,8,3.0,98,3.0,51.0,C                              
3443655.0,7,3.0,70,2.0,48.0,C                              
918334.0,10,2.0,0,6.0,48.0,C                              
8041245.0,3,4.0,50,3.0,51.0,C                              
9031960.0,6,4.0,50,2.0,48.0,C                              
5101999.0,10,2.0,60,3.0,45.0,C                              
17170109.0,8,3.0,80,3.0,473.0,C                              
5893135.0,4,4.0,45,2.0,51.0,C                              
1879308.0,3,2.0,30,3.0,45.0,C                              
1946056.0,18,2.0,0,6.0,117.0,C                              
13925911.0,28,1.0,201,3.0,45.0,C                              
10844929.0,8,3.0,80,3.0,48.0,C                              
1263650.0,8,4.0,42,3.0,117.0,C                              
5824109.0,4,4.0,30,3.0,117.0,C                              
7218974.0,6,3.0,51,2.0,51.0,C                              
11263024.0,8,3.0,70,3.0,51.0,C                              
4690141.0,4,4.0,40,2.0,48.0,C                              
8416460.0,6,2.0,48,3.0,117.0,C                              
3774864.0,1,3.0,0,6.0,51.0,C                              
10885250.0,5,3.0,56,3.0,48.0,C                              
482870.0,5,3.0,54,2.0,117.0,C                              
4879546.0,5,4.0,44,2.0,117.0,C                              
10251642.0,5,3.0,0,6.0,51.0,C                              
10250239.0,3,3.0,51,2.0,51.0,C                              
1537210.0,9,3.0,72,2.0,117.0,C                              
109835.0,9,3.0,100,2.0,45.0,C                              
23308931.0,4,4.0,30,2.0,133.0,C                              
295426.0,6,4.0,45,2.0,45.0,C                              
97188484.0,6,3.0,100,3.0,158.0,C                              
1964208.0,9,2.0,156,3.0,48.0,C                              
1710826.0,5,3.0,84,2.0,117.0,C                              
3745821.0,5,3.0,0,6.0,48.0,C                              
550949.0,6,1.0,96,3.0,117.0,C                              
4846575.0,6,4.0,30,2.0,117.0,C                              
750239.0,5,4.0,40,2.0,51.0,C                              
2904144.0,6,3.0,84,3.0,117.0,C                              
8322767.0,10,3.0,0,6.0,51.0,C                              
13974785.0,3,4.0,30,2.0,45.0,C                              
29350549.0,9,3.0,70,2.0,158.0,C                              
6595723.0,5,3.0,60,2.0,45.0,C                              
1146874.0,5,3.0,60,2.0,45.0,C                              
22987177.0,7,3.0,70,2.0,133.0,C                              
10566619.0,4,3.0,0,6.0,48.0,C                              
28787927.0,3,4.0,40,2.0,153.0,C                              
22031731.0,8,3.0,80,2.0,133.0,C                              
3755908.0,1,3.0,0,6.0,51.0,C                              
569330.0,10,3.0,84,3.0,117.0,C                              
1350803.0,4,4.0,42,3.0,117.0,C                              
2531224.0,9,5.0,54,3.0,51.0,C                              
3589285.0,5,4.0,50,2.0,51.0,C                              
2173379.0,4,4.0,31,2.0,45.0,C                              
3462765.0,10,3.0,0,6.0,48.0,C                              
10405518.0,4,1.0,40,3.0,45.0,C                              
5269687.0,9,3.0,0,6.0,117.0,C                              
9878521.0,1,4.0,0,6.0,51.0,C                              
48291986.0,1,3.0,60,2.0,148.0,C                              
3432459.0,8,3.0,64,3.0,48.0,C                              
7065566.0,5,3.0,70,2.0,51.0,C                              
1876635.0,15,1.0,110,3.0,48.0,C                              
2186543.0,1,3.0,0,6.0,48.0,C                              
156566.0,17,2.0,90,3.0,45.0,C                              
